starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 25 21:37:38 2016	1469493458	14	10	23	8
Mon Jul 25 21:37:38 2016	1469493458	5	18	23	11
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	5	18	23	12
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	19
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	10	13	23	11
Mon Jul 25 21:37:38 2016	1469493458	7	16	23	16
Mon Jul 25 21:37:38 2016	1469493458	2	22	23	20
Mon Jul 25 21:37:38 2016	1469493458	5	18	23	11
Mon Jul 25 21:37:38 2016	1469493458	1	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	13	10	23	8
Mon Jul 25 21:37:38 2016	1469493458	13	10	23	8
Mon Jul 25 21:37:38 2016	1469493458	14	10	23	8
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	18
Mon Jul 25 21:37:38 2016	1469493458	8	16	23	15
Mon Jul 25 21:37:38 2016	1469493458	0	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	1	23	23	22
Mon Jul 25 21:37:38 2016	1469493458	14	10	23	8
Mon Jul 25 21:37:38 2016	1469493458	7	17	23	17
Mon Jul 25 21:37:38 2016	1469493458	5	18	23	12
Mon Jul 25 21:37:38 2016	1469493458	2	22	23	20
Mon Jul 25 21:37:38 2016	1469493458	6	17	23	16
Mon Jul 25 21:37:38 2016	1469493458	4	19	23	18
Mon Jul 25 21:37:38 2016	1469493458	6	17	24	16
Mon Jul 25 21:37:38 2016	1469493458	6	17	24	17
Mon Jul 25 21:37:38 2016	1469493458	6	17	24	17
Mon Jul 25 21:37:38 2016	1469493458	4	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	4	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	4	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	17
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	23
Mon Jul 25 21:37:38 2016	1469493458	7	16	24	16
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	5	18	24	12
Mon Jul 25 21:37:38 2016	1469493458	10	13	24	11
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	17
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	17
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	17
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	11	13	24	11
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	11	13	24	11
Mon Jul 25 21:37:38 2016	1469493458	11	13	24	11
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	11	12	24	11
Mon Jul 25 21:37:38 2016	1469493458	11	13	24	11
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	23
Mon Jul 25 21:37:38 2016	1469493458	11	13	24	11
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	11	12	24	11
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	20
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	23
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	4	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	22
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	22
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	22
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	22
Mon Jul 25 21:37:38 2016	1469493458	8	16	24	16
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	5	18	24	12
Mon Jul 25 21:37:38 2016	1469493458	14	10	24	9
Mon Jul 25 21:37:38 2016	1469493458	11	12	24	11
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	11	12	24	11
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	17
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	11	12	24	11
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	3
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	20
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	20
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	8	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	3
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	20
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	3
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	3
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	20
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	23
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	20
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	3
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	3
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	8	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	3
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	18
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	23
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	20
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	10
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	23
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	20
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	18
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	23
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	23
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	23
Mon Jul 25 21:37:38 2016	1469493458	8	16	24	15
Mon Jul 25 21:37:38 2016	1469493458	8	16	24	15
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	20
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	20
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	1	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	23
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	14
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	8	16	24	16
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	4
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	23
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	4
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	21
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	17
Mon Jul 25 21:37:38 2016	1469493458	8	16	24	16
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	23
Mon Jul 25 21:37:38 2016	1469493458	8	16	24	16
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	1	23	24	23
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	20
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	7	17	24	16
Mon Jul 25 21:37:38 2016	1469493458	12	12	24	4
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	23
Mon Jul 25 21:37:38 2016	1469493458	8	16	24	16
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	11	13	24	11
Mon Jul 25 21:37:38 2016	1469493458	11	14	24	4
Mon Jul 25 21:37:38 2016	1469493458	5	19	24	10
Mon Jul 25 21:37:38 2016	1469493458	8	17	24	16
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	8	16	24	16
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	23
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	2	22	24	22
Mon Jul 25 21:37:38 2016	1469493458	12	13	24	12
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	24
Mon Jul 25 21:37:38 2016	1469493458	9	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	6	18	24	18
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	10	15	24	11
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	14
Mon Jul 25 21:37:38 2016	1469493458	10	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	11
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	5	20	24	19
Mon Jul 25 21:37:38 2016	1469493458	0	24	24	22
Mon Jul 25 21:37:38 2016	1469493458	5	20	24	20
Mon Jul 25 21:37:38 2016	1469493458	5	20	24	20
Mon Jul 25 21:37:38 2016	1469493458	10	14	24	10
Mon Jul 25 21:37:38 2016	1469493458	10	15	24	15
Mon Jul 25 21:37:38 2016	1469493458	12	13	24	12
Mon Jul 25 21:37:38 2016	1469493458	10	15	24	10
Mon Jul 25 21:37:38 2016	1469493458	0	24	25	18
Mon Jul 25 21:37:38 2016	1469493458	10	14	25	14
Mon Jul 25 21:37:38 2016	1469493458	9	15	25	15
Mon Jul 25 21:37:38 2016	1469493458	8	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	10
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	10
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	24
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	10
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	10
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	11
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	11
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	10
Mon Jul 25 21:37:38 2016	1469493458	9	15	25	10
Mon Jul 25 21:37:38 2016	1469493458	0	24	25	22
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	12
Mon Jul 25 21:37:38 2016	1469493458	9	15	25	15
Mon Jul 25 21:37:38 2016	1469493458	10	14	25	10
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	10
Mon Jul 25 21:37:38 2016	1469493458	7	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	15
Mon Jul 25 21:37:38 2016	1469493458	9	15	25	15
Mon Jul 25 21:37:38 2016	1469493458	8	17	25	17
Mon Jul 25 21:37:38 2016	1469493458	8	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	7	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	23
Mon Jul 25 21:37:38 2016	1469493458	1	23	25	23
Mon Jul 25 21:37:38 2016	1469493458	13	11	25	8
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	7	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	7	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	8	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	12
Mon Jul 25 21:37:38 2016	1469493458	7	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	13	11	25	8
Mon Jul 25 21:37:38 2016	1469493458	11	13	25	12
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	11	13	25	12
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	23
Mon Jul 25 21:37:38 2016	1469493458	11	13	25	11
Mon Jul 25 21:37:38 2016	1469493458	11	13	25	11
Mon Jul 25 21:37:38 2016	1469493458	11	13	25	11
Mon Jul 25 21:37:38 2016	1469493458	7	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	15
Mon Jul 25 21:37:38 2016	1469493458	12	13	25	11
Mon Jul 25 21:37:38 2016	1469493458	7	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	23
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	8	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	8	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	8	17	25	17
Mon Jul 25 21:37:38 2016	1469493458	3	22	25	22
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	23
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	23
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	24
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	14	11	25	9
Mon Jul 25 21:37:38 2016	1469493458	14	11	25	9
Mon Jul 25 21:37:38 2016	1469493458	14	11	25	9
Mon Jul 25 21:37:38 2016	1469493458	14	11	25	9
Mon Jul 25 21:37:38 2016	1469493458	14	11	25	9
Mon Jul 25 21:37:38 2016	1469493458	14	11	25	9
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	14	11	25	9
Mon Jul 25 21:37:38 2016	1469493458	6	19	25	19
Mon Jul 25 21:37:38 2016	1469493458	8	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	12
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	24
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	6	19	25	19
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	23
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	24
Mon Jul 25 21:37:38 2016	1469493458	11	14	25	12
Mon Jul 25 21:37:38 2016	1469493458	11	14	25	12
Mon Jul 25 21:37:38 2016	1469493458	11	14	25	12
Mon Jul 25 21:37:38 2016	1469493458	11	14	25	12
Mon Jul 25 21:37:38 2016	1469493458	10	16	25	11
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	24
Mon Jul 25 21:37:38 2016	1469493458	6	20	25	11
Mon Jul 25 21:37:38 2016	1469493458	8	17	25	17
Mon Jul 25 21:37:38 2016	1469493458	10	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	0	25	25	24
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	15
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	11
Mon Jul 25 21:37:38 2016	1469493458	6	20	25	11
Mon Jul 25 21:37:38 2016	1469493458	6	20	25	11
Mon Jul 25 21:37:38 2016	1469493458	9	16	25	16
Mon Jul 25 21:37:38 2016	1469493458	10	15	25	15
Mon Jul 25 21:37:38 2016	1469493458	8	17	25	17
Mon Jul 25 21:37:38 2016	1469493458	8	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	8	18	25	18
Mon Jul 25 21:37:38 2016	1469493458	9	17	25	16
Mon Jul 25 21:37:38 2016	1469493458	7	19	25	18
Mon Jul 25 21:37:38 2016	1469493458	2	24	25	15
Mon Jul 25 21:37:38 2016	1469493458	8	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	9	16	26	16
Mon Jul 25 21:37:38 2016	1469493458	8	18	26	18
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	15
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	8	18	26	17
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	8	18	26	17
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	10	15	26	15
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	8	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	8	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	10	15	26	15
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	8	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	20
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	20
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	8	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	2	24	26	15
Mon Jul 25 21:37:38 2016	1469493458	8	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	8	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	2	24	26	15
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	9	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	16
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	8	17	26	16
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	19
Mon Jul 25 21:37:38 2016	1469493458	9	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	15
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	19
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	11
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	11
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	10
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	19
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	18
Mon Jul 25 21:37:38 2016	1469493458	11	15	26	12
Mon Jul 25 21:37:38 2016	1469493458	1	26	26	25
Mon Jul 25 21:37:38 2016	1469493458	9	18	26	17
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	19
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	17
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	11
Mon Jul 25 21:37:38 2016	1469493458	10	16	26	16
Mon Jul 25 21:37:38 2016	1469493458	9	18	26	17
Mon Jul 25 21:37:38 2016	1469493458	9	17	26	15
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	12
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	12
Mon Jul 25 21:37:38 2016	1469493458	9	18	26	17
Mon Jul 25 21:37:38 2016	1469493458	0	26	26	25
Mon Jul 25 21:37:38 2016	1469493458	8	19	26	14
Mon Jul 25 21:37:38 2016	1469493458	3	23	26	23
Mon Jul 25 21:37:38 2016	1469493458	8	19	26	14
Mon Jul 25 21:37:38 2016	1469493458	0	26	26	25
Mon Jul 25 21:37:38 2016	1469493458	8	19	26	14
Mon Jul 25 21:37:38 2016	1469493458	6	20	26	19
Mon Jul 25 21:37:38 2016	1469493458	8	19	26	14
Mon Jul 25 21:37:38 2016	1469493458	8	18	26	14
Mon Jul 25 21:37:38 2016	1469493458	9	18	26	17
Mon Jul 25 21:37:38 2016	1469493458	0	26	26	25
Mon Jul 25 21:37:38 2016	1469493458	9	18	27	18
Mon Jul 25 21:37:38 2016	1469493458	9	18	27	17
Mon Jul 25 21:37:38 2016	1469493458	0	26	27	25
Mon Jul 25 21:37:38 2016	1469493458	0	26	27	25
Mon Jul 25 21:37:38 2016	1469493458	0	26	27	25
Mon Jul 25 21:37:38 2016	1469493458	14	12	27	9
Mon Jul 25 21:37:38 2016	1469493458	6	20	27	12
Mon Jul 25 21:37:38 2016	1469493458	0	26	27	26
Mon Jul 25 21:37:38 2016	1469493458	0	26	27	25
Mon Jul 25 21:37:38 2016	1469493458	14	13	27	9
Mon Jul 25 21:37:38 2016	1469493458	9	18	27	17
Mon Jul 25 21:37:38 2016	1469493458	14	13	27	9
Mon Jul 25 21:37:38 2016	1469493458	9	18	27	17
Mon Jul 25 21:37:38 2016	1469493458	15	12	27	10
Mon Jul 25 21:37:38 2016	1469493458	9	18	27	18
Mon Jul 25 21:37:38 2016	1469493458	14	13	27	10
Mon Jul 25 21:37:38 2016	1469493458	14	12	27	10
Mon Jul 25 21:37:38 2016	1469493458	15	12	27	10
Mon Jul 25 21:37:38 2016	1469493458	14	13	27	10
Mon Jul 25 21:37:38 2016	1469493458	15	12	27	10
Mon Jul 25 21:37:38 2016	1469493458	14	13	27	10
Mon Jul 25 21:37:38 2016	1469493458	14	13	27	10
Mon Jul 25 21:37:38 2016	1469493458	15	12	27	10
Mon Jul 25 21:37:38 2016	1469493458	14	13	27	10
Mon Jul 25 21:37:38 2016	1469493458	9	18	27	18
Mon Jul 25 21:37:38 2016	1469493458	0	27	27	26
Mon Jul 25 21:37:38 2016	1469493458	2	25	27	24
